"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","LPC","[M+H]+","MH-PC","MH-Tail1+H2O","PC Head","exp1","exp2","exp3","RT_min","RT_max","Comment","RT at Max Intensity","LPC","[M+H]+","MH-PC","MH-Tail1+H2O","PC Head","exp1","exp2","exp3","RT_min","RT_max","Comment","Number of Scans","LPC","[M+H]+","MH-PC","MH-Tail1+H2O","PC Head","exp1","exp2","exp3","RT_min","RT_max","Comment","Max Intensity","LPC","[M+H]+","MH-PC","MH-Tail1+H2O","PC Head","exp1","exp2","exp3","RT_min","RT_max","Comment","Average m/z","LPC","[M+H]+","MH-PC","MH-Tail1+H2O","PC Head","exp1","exp2","exp3","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","LPC","[M+H]+","MH-PC","MH-Tail1+H2O","PC Head","exp1","exp2","exp3","RT_min","RT_max","Comment"
"","LPC(16:0)+H",0,0,0,0,0,0,0,"4.72864166666667","5.02864166666667","10407","","LPC(16:0)+H",0,0,0,0,0,0,0,"4.72864166666667","5.02864166666667","10407","","LPC(16:0)+H",0,0,0,0,0,0,0,"4.72864166666667","5.02864166666667","10407","","LPC(16:0)+H",0,0,0,0,0,0,0,"4.72864166666667","5.02864166666667","10407","","LPC(16:0)+H",0,0,0,0,0,0,0,"4.72864166666667","5.02864166666667","10407","","LPC(16:0)+H","496.339805","313.273805","258.11015","184.07332","124.9994","104.1069","86.0963","4.72864166666667","5.02864166666667","10407"
"","LPC(16:0)+H",0,0,0,0,0,0,0,"9.49059848484848","9.79059848484848","10530","","LPC(16:0)+H",0,0,0,0,0,0,0,"9.49059848484848","9.79059848484848","10530","","LPC(16:0)+H",0,0,0,0,0,0,0,"9.49059848484848","9.79059848484848","10530","","LPC(16:0)+H",0,0,0,0,0,0,0,"9.49059848484848","9.79059848484848","10530","","LPC(16:0)+H",0,0,0,0,0,0,0,"9.49059848484848","9.79059848484848","10530","","LPC(16:0)+H","496.339805","313.273805","258.11015","184.07332","124.9994","104.1069","86.0963","9.49059848484848","9.79059848484848","10530"
"","LPC(16:0)+H",0,0,0,0,0,0,0,"10.6189055555556","10.9189055555556","13622","","LPC(16:0)+H",0,0,0,0,0,0,0,"10.6189055555556","10.9189055555556","13622","","LPC(16:0)+H",0,0,0,0,0,0,0,"10.6189055555556","10.9189055555556","13622","","LPC(16:0)+H",0,0,0,0,0,0,0,"10.6189055555556","10.9189055555556","13622","","LPC(16:0)+H",0,0,0,0,0,0,0,"10.6189055555556","10.9189055555556","13622","","LPC(16:0)+H","496.339805","313.273805","258.11015","184.07332","124.9994","104.1069","86.0963","10.6189055555556","10.9189055555556","13622"
"","LPC(16:0)+H",0,0,0,0,0,0,0,"6.79796388888889","7.09796388888889","13826","","LPC(16:0)+H",0,0,0,0,0,0,0,"6.79796388888889","7.09796388888889","13826","","LPC(16:0)+H",0,0,0,0,0,0,0,"6.79796388888889","7.09796388888889","13826","","LPC(16:0)+H",0,0,0,0,0,0,0,"6.79796388888889","7.09796388888889","13826","","LPC(16:0)+H",0,0,0,0,0,0,0,"6.79796388888889","7.09796388888889","13826","","LPC(16:0)+H","496.339805","313.273805","258.11015","184.07332","124.9994","104.1069","86.0963","6.79796388888889","7.09796388888889","13826"
"","LPC(16:0)+H",0,0,0,0,0,0,0,"6.06837361111111","6.36837361111111","14829","","LPC(16:0)+H",0,0,0,0,0,0,0,"6.06837361111111","6.36837361111111","14829","","LPC(16:0)+H",0,0,0,0,0,0,0,"6.06837361111111","6.36837361111111","14829","","LPC(16:0)+H",0,0,0,0,0,0,0,"6.06837361111111","6.36837361111111","14829","","LPC(16:0)+H",0,0,0,0,0,0,0,"6.06837361111111","6.36837361111111","14829","","LPC(16:0)+H","496.339805","313.273805","258.11015","184.07332","124.9994","104.1069","86.0963","6.06837361111111","6.36837361111111","14829"
"","LPC(16:0)+H",0,0,0,0,0,0,0,"8.45329166666667","8.75329166666667","15340","","LPC(16:0)+H",0,0,0,0,0,0,0,"8.45329166666667","8.75329166666667","15340","","LPC(16:0)+H",0,0,0,0,0,0,0,"8.45329166666667","8.75329166666667","15340","","LPC(16:0)+H",0,0,0,0,0,0,0,"8.45329166666667","8.75329166666667","15340","","LPC(16:0)+H",0,0,0,0,0,0,0,"8.45329166666667","8.75329166666667","15340","","LPC(16:0)+H","496.339805","313.273805","258.11015","184.07332","124.9994","104.1069","86.0963","8.45329166666667","8.75329166666667","15340"
"","LPC(16:0)+H",0,0,0,0,0,0,0,"4.09271388888889","4.39271388888889","15344","","LPC(16:0)+H",0,0,0,0,0,0,0,"4.09271388888889","4.39271388888889","15344","","LPC(16:0)+H",0,0,0,0,0,0,0,"4.09271388888889","4.39271388888889","15344","","LPC(16:0)+H",0,0,0,0,0,0,0,"4.09271388888889","4.39271388888889","15344","","LPC(16:0)+H",0,0,0,0,0,0,0,"4.09271388888889","4.39271388888889","15344","","LPC(16:0)+H","496.339805","313.273805","258.11015","184.07332","124.9994","104.1069","86.0963","4.09271388888889","4.39271388888889","15344"
"","LPC(16:0)+H",0,0,0,0,0,0,0,"5.60425555555556","5.90425555555556","15513","","LPC(16:0)+H",0,0,0,0,0,0,0,"5.60425555555556","5.90425555555556","15513","","LPC(16:0)+H",0,0,0,0,0,0,0,"5.60425555555556","5.90425555555556","15513","","LPC(16:0)+H",0,0,0,0,0,0,0,"5.60425555555556","5.90425555555556","15513","","LPC(16:0)+H",0,0,0,0,0,0,0,"5.60425555555556","5.90425555555556","15513","","LPC(16:0)+H","496.339805","313.273805","258.11015","184.07332","124.9994","104.1069","86.0963","5.60425555555556","5.90425555555556","15513"
"","LPC(16:0)+H",0,0,0,0,0,0,0,"3.21105454545455","3.51105454545455","16739","","LPC(16:0)+H",0,0,0,0,0,0,0,"3.21105454545455","3.51105454545455","16739","","LPC(16:0)+H",0,0,0,0,0,0,0,"3.21105454545455","3.51105454545455","16739","","LPC(16:0)+H",0,0,0,0,0,0,0,"3.21105454545455","3.51105454545455","16739","","LPC(16:0)+H",0,0,0,0,0,0,0,"3.21105454545455","3.51105454545455","16739","","LPC(16:0)+H","496.339805","313.273805","258.11015","184.07332","124.9994","104.1069","86.0963","3.21105454545455","3.51105454545455","16739"
"","LPC(16:0)+H",0,0,0,0,0,0,0,"4.56148333333333","4.86148333333333","16883","","LPC(16:0)+H",0,0,0,0,0,0,0,"4.56148333333333","4.86148333333333","16883","","LPC(16:0)+H",0,0,0,0,0,0,0,"4.56148333333333","4.86148333333333","16883","","LPC(16:0)+H",0,0,0,0,0,0,0,"4.56148333333333","4.86148333333333","16883","","LPC(16:0)+H",0,0,0,0,0,0,0,"4.56148333333333","4.86148333333333","16883","","LPC(16:0)+H","496.339805","313.273805","258.11015","184.07332","124.9994","104.1069","86.0963","4.56148333333333","4.86148333333333","16883"
"","LPC(16:0)+H",0,0,0,0,0,0,0,"4.90536527777778","5.20536527777778","17157","","LPC(16:0)+H",0,0,0,0,0,0,0,"4.90536527777778","5.20536527777778","17157","","LPC(16:0)+H",0,0,0,0,0,0,0,"4.90536527777778","5.20536527777778","17157","","LPC(16:0)+H",0,0,0,0,0,0,0,"4.90536527777778","5.20536527777778","17157","","LPC(16:0)+H",0,0,0,0,0,0,0,"4.90536527777778","5.20536527777778","17157","","LPC(16:0)+H","496.339805","313.273805","258.11015","184.07332","124.9994","104.1069","86.0963","4.90536527777778","5.20536527777778","17157"
"","LPC(16:0)+H",0,0,0,0,0,0,0,"4.57029848484848","4.87029848484848","18920","","LPC(16:0)+H",0,0,0,0,0,0,0,"4.57029848484848","4.87029848484848","18920","","LPC(16:0)+H",0,0,0,0,0,0,0,"4.57029848484848","4.87029848484848","18920","","LPC(16:0)+H",0,0,0,0,0,0,0,"4.57029848484848","4.87029848484848","18920","","LPC(16:0)+H",0,0,0,0,0,0,0,"4.57029848484848","4.87029848484848","18920","","LPC(16:0)+H","496.339805","313.273805","258.11015","184.07332","124.9994","104.1069","86.0963","4.57029848484848","4.87029848484848","18920"
"","LPC(16:1)+H",1,1,1,1,1,1,1,"0.528548611111111","0.828548611111111","134","","LPC(16:1)+H",0.684088,0.684088,0.684088,0.684088,0.684088,0.684088,0.684088,"0.528548611111111","0.828548611111111","134","","LPC(16:1)+H",2,2,2,2,1,2,2,"0.528548611111111","0.828548611111111","134","","LPC(16:1)+H",5289869,134046.7,142388.5,8129231,49096.13,7369557,318978.7,"0.528548611111111","0.828548611111111","134","","LPC(16:1)+H",494.3243,311.25805,258.1102,184.0734,124.9998,104.107,86.09647,"0.528548611111111","0.828548611111111","134","","LPC(16:1)+H","494.324155","311.258155","258.11015","184.07332","124.9994","104.1069","86.0963","0.528548611111111","0.828548611111111","134"
"","LPC(17:0)+H",1,1,1,1,1,1,1,"1.020075","1.320075","27","","LPC(17:0)+H",1.213111,1.213111,1.213111,1.213111,1.213111,1.213111,1.213111,"1.020075","1.320075","27","","LPC(17:0)+H",2,2,2,2,2,2,2,"1.020075","1.320075","27","","LPC(17:0)+H",31303290,623305,836044.9,39858800,269506.2,46079920,1658144,"1.020075","1.320075","27","","LPC(17:0)+H",510.3548,327.28875,258.1097,184.07305,124.9997,104.1068,86.096305,"1.020075","1.320075","27","","LPC(17:0)+H","510.355455","327.289455","258.11015","184.07332","124.9994","104.1069","86.0963","1.020075","1.320075","27"
"","LPC(17:1)+H",1,1,1,1,0,1,1,"0.668827777777778","0.968827777777778","724","","LPC(17:1)+H",0.8480379,0.8480379,0.8480379,0.8480379,0,0.8480379,0.8480379,"0.668827777777778","0.968827777777778","724","","LPC(17:1)+H",1,1,1,1,0,1,1,"0.668827777777778","0.968827777777778","724","","LPC(17:1)+H",670241.8,11907.66,16571.85,732997.9,0,688007.7,27153.42,"0.668827777777778","0.968827777777778","724","","LPC(17:1)+H",508.3405,325.274,258.1103,184.0736,0,104.1071,86.09653,"0.668827777777778","0.968827777777778","724","","LPC(17:1)+H","508.339805","325.273805","258.11015","184.07332","124.9994","104.1069","86.0963","0.668827777777778","0.968827777777778","724"
"","LPC(17:1)+H",0,0,0,0,0,0,0,"0.86248333333333","1.16248333333333","17186","","LPC(17:1)+H",0,0,0,0,0,0,0,"0.86248333333333","1.16248333333333","17186","","LPC(17:1)+H",0,0,0,0,0,0,0,"0.86248333333333","1.16248333333333","17186","","LPC(17:1)+H",0,0,0,0,0,0,0,"0.86248333333333","1.16248333333333","17186","","LPC(17:1)+H",0,0,0,0,0,0,0,"0.86248333333333","1.16248333333333","17186","","LPC(17:1)+H","508.339805","325.273805","258.11015","184.07332","124.9994","104.1069","86.0963","0.86248333333333","1.16248333333333","17186"
"","LPC(17:2)+H",0,0,0,0,0,0,0,"0.490248484848485","0.790248484848485","4812","","LPC(17:2)+H",0,0,0,0,0,0,0,"0.490248484848485","0.790248484848485","4812","","LPC(17:2)+H",0,0,0,0,0,0,0,"0.490248484848485","0.790248484848485","4812","","LPC(17:2)+H",0,0,0,0,0,0,0,"0.490248484848485","0.790248484848485","4812","","LPC(17:2)+H",0,0,0,0,0,0,0,"0.490248484848485","0.790248484848485","4812","","LPC(17:2)+H","506.324155","323.258155","258.11015","184.07332","124.9994","104.1069","86.0963","0.490248484848485","0.790248484848485","4812"
"","LPC(18:0)+H",1,1,1,1,1,1,1,"1.26522361111111","1.56522361111111","14","","LPC(18:0)+H",1.437678,1.437678,1.437678,1.437678,1.437678,1.437678,1.437678,"1.26522361111111","1.56522361111111","14","","LPC(18:0)+H",4,4,4,4,4,4,4,"1.26522361111111","1.56522361111111","14","","LPC(18:0)+H",71434590,1243566,2034053,84646500,523271.1,96776410,3426221,"1.26522361111111","1.56522361111111","14","","LPC(18:0)+H",524.371325,341.305075,258.1101,184.073325,124.9999,104.107,86.09645,"1.26522361111111","1.56522361111111","14","","LPC(18:0)+H","524.371105","341.305105","258.11015","184.07332","124.9994","104.1069","86.0963","1.26522361111111","1.56522361111111","14"
"","LPC(18:0)+H",0,0,0,0,0,0,0,"4.89332083333333","5.19332083333333","2197","","LPC(18:0)+H",0,0,0,0,0,0,0,"4.89332083333333","5.19332083333333","2197","","LPC(18:0)+H",0,0,0,0,0,0,0,"4.89332083333333","5.19332083333333","2197","","LPC(18:0)+H",0,0,0,0,0,0,0,"4.89332083333333","5.19332083333333","2197","","LPC(18:0)+H",0,0,0,0,0,0,0,"4.89332083333333","5.19332083333333","2197","","LPC(18:0)+H","524.371105","341.305105","258.11015","184.07332","124.9994","104.1069","86.0963","4.89332083333333","5.19332083333333","2197"
"","LPC(18:1)+H",1,1,1,1,1,1,1,"0.8628875","1.1628875","40","","LPC(18:1)+H",1.02323,1.02323,1.02323,1.02323,1.02323,1.02323,1.02323,"0.8628875","1.1628875","40","","LPC(18:1)+H",3,3,3,3,3,3,3,"0.8628875","1.1628875","40","","LPC(18:1)+H",29538910,602590.3,758061.9,38751810,239217.1,41001950,1673505,"0.8628875","1.1628875","40","","LPC(18:1)+H",522.355433333333,339.2893,258.109966666667,184.073233333333,124.999833333333,104.106933333333,86.0964066666667,"0.8628875","1.1628875","40","","LPC(18:1)+H","522.355455","339.289455","258.11015","184.07332","124.9994","104.1069","86.0963","0.8628875","1.1628875","40"
"","LPC(18:2)+H",1,1,1,1,1,1,1,"0.583179166666667","0.883179166666667","19","","LPC(18:2)+H",0.7345732,0.7345732,0.7345732,0.7345732,0.7345732,0.7345732,0.7345732,"0.583179166666667","0.883179166666667","19","","LPC(18:2)+H",2,2,2,2,2,2,2,"0.583179166666667","0.883179166666667","19","","LPC(18:2)+H",45069560,919278.3,1303626,70588470,416730.4,64116770,2869571,"0.583179166666667","0.883179166666667","19","","LPC(18:2)+H",520.33985,337.2736,258.11005,184.0733,124.99985,104.10695,86.096425,"0.583179166666667","0.883179166666667","19","","LPC(18:2)+H","520.339805","337.273805","258.11015","184.07332","124.9994","104.1069","86.0963","0.583179166666667","0.883179166666667","19"
"","LPC(18:2)+H",0,0,0,0,0,0,0,"14.5655805555556","14.8655805555556","3811","","LPC(18:2)+H",0,0,0,0,0,0,0,"14.5655805555556","14.8655805555556","3811","","LPC(18:2)+H",0,0,0,0,0,0,0,"14.5655805555556","14.8655805555556","3811","","LPC(18:2)+H",0,0,0,0,0,0,0,"14.5655805555556","14.8655805555556","3811","","LPC(18:2)+H",0,0,0,0,0,0,0,"14.5655805555556","14.8655805555556","3811","","LPC(18:2)+H","520.339805","337.273805","258.11015","184.07332","124.9994","104.1069","86.0963","14.5655805555556","14.8655805555556","3811"
"","LPC(18:2)+H",0,0,0,0,0,0,0,"4.93390694444444","5.23390694444444","9757","","LPC(18:2)+H",0,0,0,0,0,0,0,"4.93390694444444","5.23390694444444","9757","","LPC(18:2)+H",0,0,0,0,0,0,0,"4.93390694444444","5.23390694444444","9757","","LPC(18:2)+H",0,0,0,0,0,0,0,"4.93390694444444","5.23390694444444","9757","","LPC(18:2)+H",0,0,0,0,0,0,0,"4.93390694444444","5.23390694444444","9757","","LPC(18:2)+H","520.339805","337.273805","258.11015","184.07332","124.9994","104.1069","86.0963","4.93390694444444","5.23390694444444","9757"
"","LPC(18:2)+H",0,0,0,0,0,0,0,"14.9690151515152","15.2690151515152","10551","","LPC(18:2)+H",0,0,0,0,0,0,0,"14.9690151515152","15.2690151515152","10551","","LPC(18:2)+H",0,0,0,0,0,0,0,"14.9690151515152","15.2690151515152","10551","","LPC(18:2)+H",0,0,0,0,0,0,0,"14.9690151515152","15.2690151515152","10551","","LPC(18:2)+H",0,0,0,0,0,0,0,"14.9690151515152","15.2690151515152","10551","","LPC(18:2)+H","520.339805","337.273805","258.11015","184.07332","124.9994","104.1069","86.0963","14.9690151515152","15.2690151515152","10551"
"","LPC(18:2)+H",0,0,0,0,0,0,0,"2.63638472222222","2.93638472222222","12517","","LPC(18:2)+H",0,0,0,0,0,0,0,"2.63638472222222","2.93638472222222","12517","","LPC(18:2)+H",0,0,0,0,0,0,0,"2.63638472222222","2.93638472222222","12517","","LPC(18:2)+H",0,0,0,0,0,0,0,"2.63638472222222","2.93638472222222","12517","","LPC(18:2)+H",0,0,0,0,0,0,0,"2.63638472222222","2.93638472222222","12517","","LPC(18:2)+H","520.339805","337.273805","258.11015","184.07332","124.9994","104.1069","86.0963","2.63638472222222","2.93638472222222","12517"
"","LPC(18:2)+H",0,0,0,0,0,0,0,"1.76708333333333","2.06708333333333","17180","","LPC(18:2)+H",0,0,0,0,0,0,0,"1.76708333333333","2.06708333333333","17180","","LPC(18:2)+H",0,0,0,0,0,0,0,"1.76708333333333","2.06708333333333","17180","","LPC(18:2)+H",0,0,0,0,0,0,0,"1.76708333333333","2.06708333333333","17180","","LPC(18:2)+H",0,0,0,0,0,0,0,"1.76708333333333","2.06708333333333","17180","","LPC(18:2)+H","520.339805","337.273805","258.11015","184.07332","124.9994","104.1069","86.0963","1.76708333333333","2.06708333333333","17180"
"","LPC(18:3)+H",1,0,0,1,0,1,1,"0.738405555555556","1.03840555555556","295","","LPC(18:3)+H",0.9355703,0,0.8117199,0.8117199,0,0.9355703,0.8117199,"0.738405555555556","1.03840555555556","295","","LPC(18:3)+H",2,0,1,2,0,2,2,"0.738405555555556","1.03840555555556","295","","LPC(18:3)+H",1234647,0,977.3499,70102.76,0,1939452,190268.9,"0.738405555555556","1.03840555555556","295","","LPC(18:3)+H",518.32235,0,258.11,184.07355,0,104.10705,86.0965,"0.738405555555556","1.03840555555556","295","","LPC(18:3)+H","518.324155","335.258155","258.11015","184.07332","124.9994","104.1069","86.0963","0.738405555555556","1.03840555555556","295"
"","LPC(18:3)+H",1,1,1,1,1,1,1,"0.448061111111111","0.748061111111111","394","","LPC(18:3)+H",0.6175924,0.6175924,0.6175924,0.6175924,0.6175924,0.6175924,0.6175924,"0.448061111111111","0.748061111111111","394","","LPC(18:3)+H",1,1,1,1,1,1,1,"0.448061111111111","0.748061111111111","394","","LPC(18:3)+H",1210483,18276.49,24302.11,1579002,8441.101,1326575,60701.54,"0.448061111111111","0.748061111111111","394","","LPC(18:3)+H",518.325,335.2584,258.1104,184.0736,125,104.1071,86.09654,"0.448061111111111","0.748061111111111","394","","LPC(18:3)+H","518.324155","335.258155","258.11015","184.07332","124.9994","104.1069","86.0963","0.448061111111111","0.748061111111111","394"
"","LPC(18:3)+H",1,0,0,0,0,1,1,"1.82039027777778","2.12039027777778","999","","LPC(18:3)+H",1.989305,0,0,1.989305,0,1.989305,1.989305,"1.82039027777778","2.12039027777778","999","","LPC(18:3)+H",1,0,0,1,0,1,1,"1.82039027777778","2.12039027777778","999","","LPC(18:3)+H",261399.9,0,0,901.0662,0,306079.9,37171.07,"1.82039027777778","2.12039027777778","999","","LPC(18:3)+H",518.3223,0,0,184.0738,0,104.1071,86.0965,"1.82039027777778","2.12039027777778","999","","LPC(18:3)+H","518.324155","335.258155","258.11015","184.07332","124.9994","104.1069","86.0963","1.82039027777778","2.12039027777778","999"
"","LPC(18:3)+H",1,0,0,1,0,1,1,"1.37974166666667","1.67974166666667","1222","","LPC(18:3)+H",1.519948,0,0,1.519948,0,1.519948,1.519948,"1.37974166666667","1.67974166666667","1222","","LPC(18:3)+H",1,0,0,1,0,1,1,"1.37974166666667","1.67974166666667","1222","","LPC(18:3)+H",255034.3,0,0,1856.86,0,321711.1,33239.58,"1.37974166666667","1.67974166666667","1222","","LPC(18:3)+H",518.3223,0,0,184.0735,0,104.1071,86.09648,"1.37974166666667","1.67974166666667","1222","","LPC(18:3)+H","518.324155","335.258155","258.11015","184.07332","124.9994","104.1069","86.0963","1.37974166666667","1.67974166666667","1222"
"","LPC(18:4)+H",0,0,0,0,0,0,0,"0.501563636363636","0.801563636363636","9147","","LPC(18:4)+H",0,0,0,0,0,0,0,"0.501563636363636","0.801563636363636","9147","","LPC(18:4)+H",0,0,0,0,0,0,0,"0.501563636363636","0.801563636363636","9147","","LPC(18:4)+H",0,0,0,0,0,0,0,"0.501563636363636","0.801563636363636","9147","","LPC(18:4)+H",0,0,0,0,0,0,0,"0.501563636363636","0.801563636363636","9147","","LPC(18:4)+H","516.308505","333.242505","258.11015","184.07332","124.9994","104.1069","86.0963","0.501563636363636","0.801563636363636","9147"
"","LPC(19:0)+H",1,1,1,1,1,1,1,"1.55190416666667","1.85190416666667","39","","LPC(19:0)+H",1.701119,1.701119,1.701119,1.701119,1.701119,1.701119,1.701119,"1.55190416666667","1.85190416666667","39","","LPC(19:0)+H",3,3,3,3,3,3,3,"1.55190416666667","1.85190416666667","39","","LPC(19:0)+H",34037200,586962.8,807689.3,39962510,264517.8,45982630,1734972,"1.55190416666667","1.85190416666667","39","","LPC(19:0)+H",538.387066666667,355.3207,258.110166666667,184.0734,124.9999,104.107033333333,86.0964633333333,"1.55190416666667","1.85190416666667","39","","LPC(19:0)+H","538.386755","355.320755","258.11015","184.07332","124.9994","104.1069","86.0963","1.55190416666667","1.85190416666667","39"
"","LPC(19:0)+H",1,1,1,1,1,1,1,"1.74276944444444","2.04276944444444","327","","LPC(19:0)+H",1.820833,1.820833,1.820833,1.820833,1.820833,1.820833,1.820833,"1.74276944444444","2.04276944444444","327","","LPC(19:0)+H",2,2,2,2,2,2,2,"1.74276944444444","2.04276944444444","327","","LPC(19:0)+H",2604054,38177.41,53688.88,2321948,11067.51,2466012,80746.9,"1.74276944444444","2.04276944444444","327","","LPC(19:0)+H",538.3874,355.3209,258.11035,184.0735,124.99995,104.1071,86.09652,"1.74276944444444","2.04276944444444","327","","LPC(19:0)+H","538.386755","355.320755","258.11015","184.07332","124.9994","104.1069","86.0963","1.74276944444444","2.04276944444444","327"
"","LPC(20:0)+H",1,1,1,1,1,1,1,"1.87617083333333","2.17617083333333","735","","LPC(20:0)+H",1.994475,1.994475,1.994475,1.994475,1.994475,1.994475,1.994475,"1.87617083333333","2.17617083333333","735","","LPC(20:0)+H",2,1,2,2,1,2,2,"1.87617083333333","2.17617083333333","735","","LPC(20:0)+H",608536.8,9204.725,11892.53,481004.9,2224.447,521293.9,16767.84,"1.87617083333333","2.17617083333333","735","","LPC(20:0)+H",552.40225,369.3366,258.10965,184.0735,124.9999,104.1071,86.09646,"1.87617083333333","2.17617083333333","735","","LPC(20:0)+H","552.402405","369.336405","258.11015","184.07332","124.9994","104.1069","86.0963","1.87617083333333","2.17617083333333","735"
"","LPC(20:1)+H",1,1,1,1,1,1,1,"1.3246875","1.6246875","531","","LPC(20:1)+H",1.426567,1.426567,1.426567,1.426567,1.426567,1.426567,1.426567,"1.3246875","1.6246875","531","","LPC(20:1)+H",1,1,1,1,1,1,1,"1.3246875","1.6246875","531","","LPC(20:1)+H",701663.6,10670.71,12135.49,666737.7,4126.223,642546.4,25028.53,"1.3246875","1.6246875","531","","LPC(20:1)+H",550.3873,367.321,258.1103,184.0735,125,104.1071,86.09651,"1.3246875","1.6246875","531","","LPC(20:1)+H","550.386755","367.320755","258.11015","184.07332","124.9994","104.1069","86.0963","1.3246875","1.6246875","531"
"","LPC(20:2)+H",1,1,1,1,1,1,1,"0.9282375","1.2282375","463","","LPC(20:2)+H",1.033557,1.033557,1.033557,1.033557,1.033557,1.033557,1.033557,"0.9282375","1.2282375","463","","LPC(20:2)+H",2,2,2,2,1,2,2,"0.9282375","1.2282375","463","","LPC(20:2)+H",649093.6,6898.741,12395.76,835530.6,4650.452,624084.4,28303.87,"0.9282375","1.2282375","463","","LPC(20:2)+H",548.3718,365.30545,258.11035,184.07355,125,104.1071,86.096545,"0.9282375","1.2282375","463","","LPC(20:2)+H","548.371105","365.305105","258.11015","184.07332","124.9994","104.1069","86.0963","0.9282375","1.2282375","463"
"","LPC(20:3)+H",1,0,0,1,0,1,1,"1.34317916666667","1.64317916666667","152","","LPC(20:3)+H",1.374732,0,0,1.374732,0,1.499297,1.499297,"1.34317916666667","1.64317916666667","152","","LPC(20:3)+H",1,0,0,2,0,2,2,"1.34317916666667","1.64317916666667","152","","LPC(20:3)+H",2507584,0,0,18631.22,0,7019141,665350.1,"1.34317916666667","1.64317916666667","152","","LPC(20:3)+H",546.3533,0,0,184.0733,0,104.10695,86.09641,"1.34317916666667","1.64317916666667","152","","LPC(20:3)+H","546.355455","363.289455","258.11015","184.07332","124.9994","104.1069","86.0963","1.34317916666667","1.64317916666667","152"
"","LPC(20:3)+H",1,1,1,1,1,1,1,"0.679158333333333","0.979158333333333","157","","LPC(20:3)+H",0.9303991,0.9303991,0.9303991,0.9303991,0.9303991,0.9303991,0.9303991,"0.679158333333333","0.979158333333333","157","","LPC(20:3)+H",1,1,1,1,1,1,1,"0.679158333333333","0.979158333333333","157","","LPC(20:3)+H",805805.3,8880.807,18099.05,861942.2,4177.266,817612.1,31855.43,"0.679158333333333","0.979158333333333","157","","LPC(20:3)+H",546.3561,363.2895,258.1104,184.0735,124.9999,104.1071,86.09653,"0.679158333333333","0.979158333333333","157","","LPC(20:3)+H","546.355455","363.289455","258.11015","184.07332","124.9994","104.1069","86.0963","0.679158333333333","0.979158333333333","157"
"","LPC(20:3)+H",1,0,0,1,0,1,1,"1.811375","2.111375","964","","LPC(20:3)+H",1.972731,0,0,1.972731,0,1.972731,1.972731,"1.811375","2.111375","964","","LPC(20:3)+H",1,0,0,1,0,1,1,"1.811375","2.111375","964","","LPC(20:3)+H",318816.4,0,0,9549.124,0,384178.8,36298.5,"1.811375","2.111375","964","","LPC(20:3)+H",546.3537,0,0,184.0735,0,104.1071,86.09651,"1.811375","2.111375","964","","LPC(20:3)+H","546.355455","363.289455","258.11015","184.07332","124.9994","104.1069","86.0963","1.811375","2.111375","964"
"","LPC(20:3)+H",1,0,0,1,0,1,1,"1.56645","1.86645","12773","","LPC(20:3)+H",1.665449,0,0,1.665449,0,1.665449,1.665449,"1.56645","1.86645","12773","","LPC(20:3)+H",1,0,0,1,0,1,1,"1.56645","1.86645","12773","","LPC(20:3)+H",132434.2,0,0,7109.419,0,171273.5,16334.3,"1.56645","1.86645","12773","","LPC(20:3)+H",546.3538,0,0,184.0735,0,104.1071,86.09653,"1.56645","1.86645","12773","","LPC(20:3)+H","546.355455","363.289455","258.11015","184.07332","124.9994","104.1069","86.0963","1.56645","1.86645","12773"
"","LPC(20:4)+H",1,1,1,1,1,1,1,"0.544658333333333","0.844658333333333","79","","LPC(20:4)+H",0.6791316,0.6791316,0.6791316,0.6791316,0.6791316,0.6791316,0.6791316,"0.544658333333333","0.844658333333333","79","","LPC(20:4)+H",2,2,2,2,2,2,2,"0.544658333333333","0.844658333333333","79","","LPC(20:4)+H",9046927,60555.6,263388.9,16869000,138834.5,14145930,667923.1,"0.544658333333333","0.844658333333333","79","","LPC(20:4)+H",544.34005,361.27385,258.1101,184.07335,124.99985,104.107,86.096445,"0.544658333333333","0.844658333333333","79","","LPC(20:4)+H","544.339805","361.273805","258.11015","184.07332","124.9994","104.1069","86.0963","0.544658333333333","0.844658333333333","79"
"","LPC(20:4)+H",1,1,1,1,1,1,1,"0.89461944444444","1.19461944444444","425","","LPC(20:4)+H",1.084848,0.9504062,0.9504062,0.9504062,0.9504062,1.084848,1.084848,"0.89461944444444","1.19461944444444","425","","LPC(20:4)+H",2,2,2,2,1,2,2,"0.89461944444444","1.19461944444444","425","","LPC(20:4)+H",642533.1,1912.809,4158.975,224309.8,2154.5,840537.8,73439.73,"0.89461944444444","1.19461944444444","425","","LPC(20:4)+H",544.33875,361.27285,258.1104,184.0735,125,104.1071,86.09652,"0.89461944444444","1.19461944444444","425","","LPC(20:4)+H","544.339805","361.273805","258.11015","184.07332","124.9994","104.1069","86.0963","0.89461944444444","1.19461944444444","425"
