"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","Cer_NDS","[M+FA-H]-","[M-H]-","[M-CO-3H]-","[M-CO-O-3H]-","[Sph-H]-","[FA+NCCO-3H]-","[FA+NCC-3H]-","[FA+N-H]-","[Sph-NCCO-3H]-","[FA-3H]-","RT_min","RT_max","Comment","RT at Max Intensity","Cer_NDS","[M+FA-H]-","[M-H]-","[M-CO-3H]-","[M-CO-O-3H]-","[Sph-H]-","[FA+NCCO-3H]-","[FA+NCC-3H]-","[FA+N-H]-","[Sph-NCCO-3H]-","[FA-3H]-","RT_min","RT_max","Comment","Number of Scans","Cer_NDS","[M+FA-H]-","[M-H]-","[M-CO-3H]-","[M-CO-O-3H]-","[Sph-H]-","[FA+NCCO-3H]-","[FA+NCC-3H]-","[FA+N-H]-","[Sph-NCCO-3H]-","[FA-3H]-","RT_min","RT_max","Comment","Max Intensity","Cer_NDS","[M+FA-H]-","[M-H]-","[M-CO-3H]-","[M-CO-O-3H]-","[Sph-H]-","[FA+NCCO-3H]-","[FA+NCC-3H]-","[FA+N-H]-","[Sph-NCCO-3H]-","[FA-3H]-","RT_min","RT_max","Comment","Average m/z","Cer_NDS","[M+FA-H]-","[M-H]-","[M-CO-3H]-","[M-CO-O-3H]-","[Sph-H]-","[FA+NCCO-3H]-","[FA+NCC-3H]-","[FA+N-H]-","[Sph-NCCO-3H]-","[FA-3H]-","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","Cer_NDS","[M+FA-H]-","[M-H]-","[M-CO-3H]-","[M-CO-O-3H]-","[Sph-H]-","[FA+NCCO-3H]-","[FA+NCC-3H]-","[FA+N-H]-","[Sph-NCCO-3H]-","[FA-3H]-","RT_min","RT_max","Comment"
"","Cer_NDS(d19:0/23:2)+HCO2",0,1,0,0,0,0,0,0,0,0,"10.3349015151515","10.6349015151515","366","","Cer_NDS(d19:0/23:2)+HCO2",10.4723,10.4723,0,0,0,0,0,0,0,0,"10.3349015151515","10.6349015151515","366","","Cer_NDS(d19:0/23:2)+HCO2",2,2,0,0,0,0,0,0,0,0,"10.3349015151515","10.6349015151515","366","","Cer_NDS(d19:0/23:2)+HCO2",774.0684,49953.16,0,0,0,0,0,0,0,0,"10.3349015151515","10.6349015151515","366","","Cer_NDS(d19:0/23:2)+HCO2",692.62145,646.61545,0,0,0,0,0,0,0,0,"10.3349015151515","10.6349015151515","366","","Cer_NDS(d19:0/23:2)+HCO2","692.61985","646.61435","614.58815","598.59325","314.30705","390.33775","374.34285","348.32775","253.25425","331.32505","10.3349015151515","10.6349015151515","366"
"","Cer_NDS(d19:0/23:2)+HCO2",0,1,0,0,0,0,0,0,0,0,"10.1740090909091","10.4740090909091","470","","Cer_NDS(d19:0/23:2)+HCO2",10.4723,10.4723,0,0,0,0,0,0,0,0,"10.1740090909091","10.4740090909091","470","","Cer_NDS(d19:0/23:2)+HCO2",2,2,0,0,0,0,0,0,0,0,"10.1740090909091","10.4740090909091","470","","Cer_NDS(d19:0/23:2)+HCO2",774.0684,49953.16,0,0,0,0,0,0,0,0,"10.1740090909091","10.4740090909091","470","","Cer_NDS(d19:0/23:2)+HCO2",692.62145,646.61545,0,0,0,0,0,0,0,0,"10.1740090909091","10.4740090909091","470","","Cer_NDS(d19:0/23:2)+HCO2","692.61985","646.61435","614.58815","598.59325","314.30705","390.33775","374.34285","348.32775","253.25425","331.32505","10.1740090909091","10.4740090909091","470"
"","Cer_NDS(d19:0/23:3)+HCO2",0,0,0,0,0,0,0,0,0,0,"9.3155606060606","9.6155606060606","1495","","Cer_NDS(d19:0/23:3)+HCO2",0,0,0,0,0,0,0,0,0,0,"9.3155606060606","9.6155606060606","1495","","Cer_NDS(d19:0/23:3)+HCO2",0,0,0,0,0,0,0,0,0,0,"9.3155606060606","9.6155606060606","1495","","Cer_NDS(d19:0/23:3)+HCO2",0,0,0,0,0,0,0,0,0,0,"9.3155606060606","9.6155606060606","1495","","Cer_NDS(d19:0/23:3)+HCO2",0,0,0,0,0,0,0,0,0,0,"9.3155606060606","9.6155606060606","1495","","Cer_NDS(d19:0/23:3)+HCO2","690.60415","644.59875","612.57255","596.57755","314.30705","388.32215","372.32725","346.31215","253.25425","329.30935","9.3155606060606","9.6155606060606","1495"
"","Cer_NDS(d19:0/24:1)+HCO2",0,1,0,0,0,0,0,0,0,0,"11.3712712121212","11.6712712121212","402","","Cer_NDS(d19:0/24:1)+HCO2",0,11.52146,0,0,0,0,0,0,0,0,"11.3712712121212","11.6712712121212","402","","Cer_NDS(d19:0/24:1)+HCO2",0,2,0,0,0,0,0,0,0,0,"11.3712712121212","11.6712712121212","402","","Cer_NDS(d19:0/24:1)+HCO2",0,44391.68,0,0,0,0,0,0,0,0,"11.3712712121212","11.6712712121212","402","","Cer_NDS(d19:0/24:1)+HCO2",0,662.64675,0,0,0,0,0,0,0,0,"11.3712712121212","11.6712712121212","402","","Cer_NDS(d19:0/24:1)+HCO2","708.65115","662.64565","630.61945","614.62455","314.30705","406.36905","390.37415","364.35905","253.25425","347.35625","11.3712712121212","11.6712712121212","402"
"","Cer_NDS(d19:0/24:1)+HCO2",0,1,0,0,0,0,0,0,0,0,"11.5306954545455","11.8306954545455","2733","","Cer_NDS(d19:0/24:1)+HCO2",0,11.66083,0,0,0,0,0,0,0,0,"11.5306954545455","11.8306954545455","2733","","Cer_NDS(d19:0/24:1)+HCO2",0,1,0,0,0,0,0,0,0,0,"11.5306954545455","11.8306954545455","2733","","Cer_NDS(d19:0/24:1)+HCO2",0,27088.57,0,0,0,0,0,0,0,0,"11.5306954545455","11.8306954545455","2733","","Cer_NDS(d19:0/24:1)+HCO2",0,662.6468,0,0,0,0,0,0,0,0,"11.5306954545455","11.8306954545455","2733","","Cer_NDS(d19:0/24:1)+HCO2","708.65115","662.64565","630.61945","614.62455","314.30705","406.36905","390.37415","364.35905","253.25425","347.35625","11.5306954545455","11.8306954545455","2733"
"","Cer_NDS(d19:0/24:2)+HCO2",0,0,0,0,0,0,0,0,0,0,"10.4557772727273","10.7557772727273","1755","","Cer_NDS(d19:0/24:2)+HCO2",0,0,0,0,0,0,0,0,0,0,"10.4557772727273","10.7557772727273","1755","","Cer_NDS(d19:0/24:2)+HCO2",0,0,0,0,0,0,0,0,0,0,"10.4557772727273","10.7557772727273","1755","","Cer_NDS(d19:0/24:2)+HCO2",0,0,0,0,0,0,0,0,0,0,"10.4557772727273","10.7557772727273","1755","","Cer_NDS(d19:0/24:2)+HCO2",0,0,0,0,0,0,0,0,0,0,"10.4557772727273","10.7557772727273","1755","","Cer_NDS(d19:0/24:2)+HCO2","706.63545","660.63005","628.60385","612.60885","314.30705","404.35345","388.35845","362.34335","253.25425","345.34065","10.4557772727273","10.7557772727273","1755"
"","Cer_NDS(d19:0/25:0)+HCO2",0,0,0,0,0,0,0,0,0,0,"12.1783683333333","12.4783683333333","3694","","Cer_NDS(d19:0/25:0)+HCO2",0,0,0,0,0,0,0,0,0,0,"12.1783683333333","12.4783683333333","3694","","Cer_NDS(d19:0/25:0)+HCO2",0,0,0,0,0,0,0,0,0,0,"12.1783683333333","12.4783683333333","3694","","Cer_NDS(d19:0/25:0)+HCO2",0,0,0,0,0,0,0,0,0,0,"12.1783683333333","12.4783683333333","3694","","Cer_NDS(d19:0/25:0)+HCO2",0,0,0,0,0,0,0,0,0,0,"12.1783683333333","12.4783683333333","3694","","Cer_NDS(d19:0/25:0)+HCO2","724.68245","678.67705","646.65075","630.65585","314.30705","422.40035","406.40545","380.39035","253.25425","363.38765","12.1783683333333","12.4783683333333","3694"
"","Cer_NDS(d19:0/25:1)+HCO2",0,0,0,0,0,0,0,0,0,0,"11.9297696969697","12.2297696969697","759","","Cer_NDS(d19:0/25:1)+HCO2",0,0,0,0,0,0,0,0,0,0,"11.9297696969697","12.2297696969697","759","","Cer_NDS(d19:0/25:1)+HCO2",0,0,0,0,0,0,0,0,0,0,"11.9297696969697","12.2297696969697","759","","Cer_NDS(d19:0/25:1)+HCO2",0,0,0,0,0,0,0,0,0,0,"11.9297696969697","12.2297696969697","759","","Cer_NDS(d19:0/25:1)+HCO2",0,0,0,0,0,0,0,0,0,0,"11.9297696969697","12.2297696969697","759","","Cer_NDS(d19:0/25:1)+HCO2","722.66685","676.66135","644.63515","628.64015","314.30705","420.38475","404.38985","378.37465","253.25425","361.37195","11.9297696969697","12.2297696969697","759"
"","Cer_NDS(d19:0/34:0)+HCO2",0,0,0,0,0,0,0,0,0,0,"15.1353378787879","15.4353378787879","1451","","Cer_NDS(d19:0/34:0)+HCO2",0,0,0,0,0,0,0,0,0,0,"15.1353378787879","15.4353378787879","1451","","Cer_NDS(d19:0/34:0)+HCO2",0,0,0,0,0,0,0,0,0,0,"15.1353378787879","15.4353378787879","1451","","Cer_NDS(d19:0/34:0)+HCO2",0,0,0,0,0,0,0,0,0,0,"15.1353378787879","15.4353378787879","1451","","Cer_NDS(d19:0/34:0)+HCO2",0,0,0,0,0,0,0,0,0,0,"15.1353378787879","15.4353378787879","1451","","Cer_NDS(d19:0/34:0)+HCO2","850.82335","804.81785","772.79165","756.79665","314.30705","548.54115","532.54635","506.53115","253.25425","489.52845","15.1353378787879","15.4353378787879","1451"
"","Cer_NDS(d19:0/34:0)+HCO2",0,0,0,0,0,0,0,0,0,0,"14.7103075757576","15.0103075757576","1902","","Cer_NDS(d19:0/34:0)+HCO2",0,0,0,0,0,0,0,0,0,0,"14.7103075757576","15.0103075757576","1902","","Cer_NDS(d19:0/34:0)+HCO2",0,0,0,0,0,0,0,0,0,0,"14.7103075757576","15.0103075757576","1902","","Cer_NDS(d19:0/34:0)+HCO2",0,0,0,0,0,0,0,0,0,0,"14.7103075757576","15.0103075757576","1902","","Cer_NDS(d19:0/34:0)+HCO2",0,0,0,0,0,0,0,0,0,0,"14.7103075757576","15.0103075757576","1902","","Cer_NDS(d19:0/34:0)+HCO2","850.82335","804.81785","772.79165","756.79665","314.30705","548.54115","532.54635","506.53115","253.25425","489.52845","14.7103075757576","15.0103075757576","1902"
"","Cer_NDS(d19:0/34:0)+HCO2",0,0,0,0,0,0,0,0,0,0,"15.1195863636364","15.4195863636364","4139","","Cer_NDS(d19:0/34:0)+HCO2",0,0,0,0,0,0,0,0,0,0,"15.1195863636364","15.4195863636364","4139","","Cer_NDS(d19:0/34:0)+HCO2",0,0,0,0,0,0,0,0,0,0,"15.1195863636364","15.4195863636364","4139","","Cer_NDS(d19:0/34:0)+HCO2",0,0,0,0,0,0,0,0,0,0,"15.1195863636364","15.4195863636364","4139","","Cer_NDS(d19:0/34:0)+HCO2",0,0,0,0,0,0,0,0,0,0,"15.1195863636364","15.4195863636364","4139","","Cer_NDS(d19:0/34:0)+HCO2","850.82335","804.81785","772.79165","756.79665","314.30705","548.54115","532.54635","506.53115","253.25425","489.52845","15.1195863636364","15.4195863636364","4139"
"","Cer_NDS(d20:0/18:1)+HCO2",0,0,0,0,0,0,0,0,0,0,"9.27443484848485","9.57443484848485","1335","","Cer_NDS(d20:0/18:1)+HCO2",0,0,0,0,0,0,0,0,0,0,"9.27443484848485","9.57443484848485","1335","","Cer_NDS(d20:0/18:1)+HCO2",0,0,0,0,0,0,0,0,0,0,"9.27443484848485","9.57443484848485","1335","","Cer_NDS(d20:0/18:1)+HCO2",0,0,0,0,0,0,0,0,0,0,"9.27443484848485","9.57443484848485","1335","","Cer_NDS(d20:0/18:1)+HCO2",0,0,0,0,0,0,0,0,0,0,"9.27443484848485","9.57443484848485","1335","","Cer_NDS(d20:0/18:1)+HCO2","638.57285","592.56745","560.54115","544.54625","328.32265","322.27515","306.28025","280.26515","267.26985","263.26235","9.27443484848485","9.57443484848485","1335"
"","Cer_NDS(d20:0/19:1)+HCO2",0,0,0,0,0,0,0,0,0,0,"9.77759848484848","10.0775984848485","3025","","Cer_NDS(d20:0/19:1)+HCO2",0,0,0,0,0,0,0,0,0,0,"9.77759848484848","10.0775984848485","3025","","Cer_NDS(d20:0/19:1)+HCO2",0,0,0,0,0,0,0,0,0,0,"9.77759848484848","10.0775984848485","3025","","Cer_NDS(d20:0/19:1)+HCO2",0,0,0,0,0,0,0,0,0,0,"9.77759848484848","10.0775984848485","3025","","Cer_NDS(d20:0/19:1)+HCO2",0,0,0,0,0,0,0,0,0,0,"9.77759848484848","10.0775984848485","3025","","Cer_NDS(d20:0/19:1)+HCO2","652.58855","606.58305","574.55685","558.56195","328.32265","336.29085","320.29585","294.28075","267.26985","277.27805","9.77759848484848","10.0775984848485","3025"
"","Cer_NDS(d20:0/20:0)+HCO2",0,1,0,0,0,0,0,0,0,0,"10.5709893939394","10.8709893939394","708","","Cer_NDS(d20:0/20:0)+HCO2",0,10.73891,0,0,0,0,0,0,0,0,"10.5709893939394","10.8709893939394","708","","Cer_NDS(d20:0/20:0)+HCO2",0,1,0,0,0,0,0,0,0,0,"10.5709893939394","10.8709893939394","708","","Cer_NDS(d20:0/20:0)+HCO2",0,10931.03,0,0,0,0,0,0,0,0,"10.5709893939394","10.8709893939394","708","","Cer_NDS(d20:0/20:0)+HCO2",0,622.6153,0,0,0,0,0,0,0,0,"10.5709893939394","10.8709893939394","708","","Cer_NDS(d20:0/20:0)+HCO2","668.61985","622.61435","590.58815","574.59325","328.32265","352.32215","336.32725","310.31215","267.26985","293.30935","10.5709893939394","10.8709893939394","708"
"","Cer_NDS(d20:0/20:1)+HCO2",0,1,0,0,0,0,0,0,0,0,"10.2572696969697","10.5572696969697","287","","Cer_NDS(d20:0/20:1)+HCO2",0,10.37019,0,0,0,0,0,0,0,0,"10.2572696969697","10.5572696969697","287","","Cer_NDS(d20:0/20:1)+HCO2",0,1,0,0,0,0,0,0,0,0,"10.2572696969697","10.5572696969697","287","","Cer_NDS(d20:0/20:1)+HCO2",0,47550.63,0,0,0,0,0,0,0,0,"10.2572696969697","10.5572696969697","287","","Cer_NDS(d20:0/20:1)+HCO2",0,620.5994,0,0,0,0,0,0,0,0,"10.2572696969697","10.5572696969697","287","","Cer_NDS(d20:0/20:1)+HCO2","666.60415","620.59875","588.57255","572.57755","328.32265","350.30645","334.31155","308.29645","267.26985","291.29375","10.2572696969697","10.5572696969697","287"
"","Cer_NDS(d20:0/20:2)+HCO2",0,0,0,0,0,0,0,0,0,0,"9.37739242424243","9.67739242424243","1330","","Cer_NDS(d20:0/20:2)+HCO2",0,0,0,0,0,0,0,0,0,0,"9.37739242424243","9.67739242424243","1330","","Cer_NDS(d20:0/20:2)+HCO2",0,0,0,0,0,0,0,0,0,0,"9.37739242424243","9.67739242424243","1330","","Cer_NDS(d20:0/20:2)+HCO2",0,0,0,0,0,0,0,0,0,0,"9.37739242424243","9.67739242424243","1330","","Cer_NDS(d20:0/20:2)+HCO2",0,0,0,0,0,0,0,0,0,0,"9.37739242424243","9.67739242424243","1330","","Cer_NDS(d20:0/20:2)+HCO2","664.58855","618.58305","586.55685","570.56195","328.32265","348.29085","332.29585","306.28075","267.26985","289.27805","9.37739242424243","9.67739242424243","1330"
"","Cer_NDS(d20:0/21:0)+HCO2",0,0,0,0,0,0,0,0,0,0,"11.0019590909091","11.3019590909091","863","","Cer_NDS(d20:0/21:0)+HCO2",0,0,0,0,0,0,0,0,0,0,"11.0019590909091","11.3019590909091","863","","Cer_NDS(d20:0/21:0)+HCO2",0,0,0,0,0,0,0,0,0,0,"11.0019590909091","11.3019590909091","863","","Cer_NDS(d20:0/21:0)+HCO2",0,0,0,0,0,0,0,0,0,0,"11.0019590909091","11.3019590909091","863","","Cer_NDS(d20:0/21:0)+HCO2",0,0,0,0,0,0,0,0,0,0,"11.0019590909091","11.3019590909091","863","","Cer_NDS(d20:0/21:0)+HCO2","682.63545","636.63005","604.60385","588.60885","328.32265","366.33775","350.34285","324.32775","267.26985","307.32505","11.0019590909091","11.3019590909091","863"
"","Cer_NDS(d20:0/21:1)+HCO2",1,1,0,0,0,0,0,0,0,0,"10.6999696969697","10.9999696969697","227","","Cer_NDS(d20:0/21:1)+HCO2",10.8619,10.8619,0,0,0,0,0,0,0,0,"10.6999696969697","10.9999696969697","227","","Cer_NDS(d20:0/21:1)+HCO2",1,1,0,0,0,0,0,0,0,0,"10.6999696969697","10.9999696969697","227","","Cer_NDS(d20:0/21:1)+HCO2",1057.556,65958.08,0,0,0,0,0,0,0,0,"10.6999696969697","10.9999696969697","227","","Cer_NDS(d20:0/21:1)+HCO2",680.6201,634.6152,0,0,0,0,0,0,0,0,"10.6999696969697","10.9999696969697","227","","Cer_NDS(d20:0/21:1)+HCO2","680.61985","634.61435","602.58815","586.59325","328.32265","364.32215","348.32725","322.31215","267.26985","305.30935","10.6999696969697","10.9999696969697","227"
"","Cer_NDS(d20:0/21:1)+HCO2",0,0,0,0,0,0,0,0,0,0,"10.5248181818182","10.8248181818182","1553","","Cer_NDS(d20:0/21:1)+HCO2",0,0,0,0,0,0,0,0,0,0,"10.5248181818182","10.8248181818182","1553","","Cer_NDS(d20:0/21:1)+HCO2",0,0,0,0,0,0,0,0,0,0,"10.5248181818182","10.8248181818182","1553","","Cer_NDS(d20:0/21:1)+HCO2",0,0,0,0,0,0,0,0,0,0,"10.5248181818182","10.8248181818182","1553","","Cer_NDS(d20:0/21:1)+HCO2",0,0,0,0,0,0,0,0,0,0,"10.5248181818182","10.8248181818182","1553","","Cer_NDS(d20:0/21:1)+HCO2","680.61985","634.61435","602.58815","586.59325","328.32265","364.32215","348.32725","322.31215","267.26985","305.30935","10.5248181818182","10.8248181818182","1553"
"","Cer_NDS(d20:0/21:2)+HCO2",0,0,0,0,0,0,0,0,0,0,"9.8607848484848","10.1607848484848","1372","","Cer_NDS(d20:0/21:2)+HCO2",0,0,0,0,0,0,0,0,0,0,"9.8607848484848","10.1607848484848","1372","","Cer_NDS(d20:0/21:2)+HCO2",0,0,0,0,0,0,0,0,0,0,"9.8607848484848","10.1607848484848","1372","","Cer_NDS(d20:0/21:2)+HCO2",0,0,0,0,0,0,0,0,0,0,"9.8607848484848","10.1607848484848","1372","","Cer_NDS(d20:0/21:2)+HCO2",0,0,0,0,0,0,0,0,0,0,"9.8607848484848","10.1607848484848","1372","","Cer_NDS(d20:0/21:2)+HCO2","678.60415","632.59875","600.57255","584.57755","328.32265","362.30645","346.31155","320.29645","267.26985","303.29375","9.8607848484848","10.1607848484848","1372"
"","Cer_NDS(d20:0/22:0)+HCO2",0,1,0,0,0,0,0,0,0,0,"11.4208166666667","11.7208166666667","399","","Cer_NDS(d20:0/22:0)+HCO2",0,11.55784,0,0,0,0,0,0,0,0,"11.4208166666667","11.7208166666667","399","","Cer_NDS(d20:0/22:0)+HCO2",0,1,0,0,0,0,0,0,0,0,"11.4208166666667","11.7208166666667","399","","Cer_NDS(d20:0/22:0)+HCO2",0,37248.86,0,0,0,0,0,0,0,0,"11.4208166666667","11.7208166666667","399","","Cer_NDS(d20:0/22:0)+HCO2",0,650.6465,0,0,0,0,0,0,0,0,"11.4208166666667","11.7208166666667","399","","Cer_NDS(d20:0/22:0)+HCO2","696.65115","650.64565","618.61945","602.62455","328.32265","380.35345","364.35845","338.34335","267.26985","321.34065","11.4208166666667","11.7208166666667","399"
"","Cer_NDS(d20:0/22:1)+HCO2",1,1,0,1,0,0,0,0,0,0,"11.1295590909091","11.4295590909091","108","","Cer_NDS(d20:0/22:1)+HCO2",11.29021,11.29021,11.29021,11.29021,0,0,0,0,0,0,"11.1295590909091","11.4295590909091","108","","Cer_NDS(d20:0/22:1)+HCO2",1,2,1,1,0,0,0,0,0,0,"11.1295590909091","11.4295590909091","108","","Cer_NDS(d20:0/22:1)+HCO2",8007.366,335871.2,793.6923,2095.437,0,0,0,0,0,0,"11.1295590909091","11.4295590909091","108","","Cer_NDS(d20:0/22:1)+HCO2",694.6364,648.63095,616.6044,600.6101,0,0,0,0,0,0,"11.1295590909091","11.4295590909091","108","","Cer_NDS(d20:0/22:1)+HCO2","694.63545","648.63005","616.60385","600.60885","328.32265","378.33775","362.34285","336.32775","267.26985","319.32505","11.1295590909091","11.4295590909091","108"
"","Cer_NDS(d20:0/22:1)+HCO2",0,0,0,0,0,0,0,0,0,0,"10.5101439393939","10.8101439393939","1160","","Cer_NDS(d20:0/22:1)+HCO2",0,0,0,0,0,0,0,0,0,0,"10.5101439393939","10.8101439393939","1160","","Cer_NDS(d20:0/22:1)+HCO2",0,0,0,0,0,0,0,0,0,0,"10.5101439393939","10.8101439393939","1160","","Cer_NDS(d20:0/22:1)+HCO2",0,0,0,0,0,0,0,0,0,0,"10.5101439393939","10.8101439393939","1160","","Cer_NDS(d20:0/22:1)+HCO2",0,0,0,0,0,0,0,0,0,0,"10.5101439393939","10.8101439393939","1160","","Cer_NDS(d20:0/22:1)+HCO2","694.63545","648.63005","616.60385","600.60885","328.32265","378.33775","362.34285","336.32775","267.26985","319.32505","10.5101439393939","10.8101439393939","1160"
"","Cer_NDS(d20:0/22:1)+HCO2",1,1,0,1,0,0,0,0,0,0,"11.0714060606061","11.3714060606061","3271","","Cer_NDS(d20:0/22:1)+HCO2",11.29021,11.29021,11.29021,11.29021,0,0,0,0,0,0,"11.0714060606061","11.3714060606061","3271","","Cer_NDS(d20:0/22:1)+HCO2",1,2,1,1,0,0,0,0,0,0,"11.0714060606061","11.3714060606061","3271","","Cer_NDS(d20:0/22:1)+HCO2",8007.366,335871.2,793.6923,2095.437,0,0,0,0,0,0,"11.0714060606061","11.3714060606061","3271","","Cer_NDS(d20:0/22:1)+HCO2",694.6364,648.63095,616.6044,600.6101,0,0,0,0,0,0,"11.0714060606061","11.3714060606061","3271","","Cer_NDS(d20:0/22:1)+HCO2","694.63545","648.63005","616.60385","600.60885","328.32265","378.33775","362.34285","336.32775","267.26985","319.32505","11.0714060606061","11.3714060606061","3271"
"","Cer_NDS(d20:0/22:2)+HCO2",0,1,0,0,0,0,0,0,0,0,"10.3349015151515","10.6349015151515","366","","Cer_NDS(d20:0/22:2)+HCO2",10.4723,10.4723,0,0,0,0,0,0,0,0,"10.3349015151515","10.6349015151515","366","","Cer_NDS(d20:0/22:2)+HCO2",2,2,0,0,0,0,0,0,0,0,"10.3349015151515","10.6349015151515","366","","Cer_NDS(d20:0/22:2)+HCO2",774.0684,49953.16,0,0,0,0,0,0,0,0,"10.3349015151515","10.6349015151515","366","","Cer_NDS(d20:0/22:2)+HCO2",692.62145,646.61545,0,0,0,0,0,0,0,0,"10.3349015151515","10.6349015151515","366","","Cer_NDS(d20:0/22:2)+HCO2","692.61985","646.61435","614.58815","598.59325","328.32265","376.32215","360.32725","334.31215","267.26985","317.30935","10.3349015151515","10.6349015151515","366"
"","Cer_NDS(d20:0/22:2)+HCO2",0,1,0,0,0,0,0,0,0,0,"10.1740090909091","10.4740090909091","470","","Cer_NDS(d20:0/22:2)+HCO2",10.4723,10.4723,0,0,0,0,0,0,0,0,"10.1740090909091","10.4740090909091","470","","Cer_NDS(d20:0/22:2)+HCO2",2,2,0,0,0,0,0,0,0,0,"10.1740090909091","10.4740090909091","470","","Cer_NDS(d20:0/22:2)+HCO2",774.0684,49953.16,0,0,0,0,0,0,0,0,"10.1740090909091","10.4740090909091","470","","Cer_NDS(d20:0/22:2)+HCO2",692.62145,646.61545,0,0,0,0,0,0,0,0,"10.1740090909091","10.4740090909091","470","","Cer_NDS(d20:0/22:2)+HCO2","692.61985","646.61435","614.58815","598.59325","328.32265","376.32215","360.32725","334.31215","267.26985","317.30935","10.1740090909091","10.4740090909091","470"
"","Cer_NDS(d20:0/22:3)+HCO2",0,0,0,0,0,0,0,0,0,0,"9.3155606060606","9.6155606060606","1495","","Cer_NDS(d20:0/22:3)+HCO2",0,0,0,0,0,0,0,0,0,0,"9.3155606060606","9.6155606060606","1495","","Cer_NDS(d20:0/22:3)+HCO2",0,0,0,0,0,0,0,0,0,0,"9.3155606060606","9.6155606060606","1495","","Cer_NDS(d20:0/22:3)+HCO2",0,0,0,0,0,0,0,0,0,0,"9.3155606060606","9.6155606060606","1495","","Cer_NDS(d20:0/22:3)+HCO2",0,0,0,0,0,0,0,0,0,0,"9.3155606060606","9.6155606060606","1495","","Cer_NDS(d20:0/22:3)+HCO2","690.60415","644.59875","612.57255","596.57755","328.32265","374.30645","358.31155","332.29645","267.26985","315.29375","9.3155606060606","9.6155606060606","1495"
"","Cer_NDS(d20:0/23:1)+HCO2",0,1,0,0,0,0,0,0,0,0,"11.3712712121212","11.6712712121212","402","","Cer_NDS(d20:0/23:1)+HCO2",0,11.52146,0,0,0,0,0,0,0,0,"11.3712712121212","11.6712712121212","402","","Cer_NDS(d20:0/23:1)+HCO2",0,2,0,0,0,0,0,0,0,0,"11.3712712121212","11.6712712121212","402","","Cer_NDS(d20:0/23:1)+HCO2",0,44391.68,0,0,0,0,0,0,0,0,"11.3712712121212","11.6712712121212","402","","Cer_NDS(d20:0/23:1)+HCO2",0,662.64675,0,0,0,0,0,0,0,0,"11.3712712121212","11.6712712121212","402","","Cer_NDS(d20:0/23:1)+HCO2","708.65115","662.64565","630.61945","614.62455","328.32265","392.35345","376.35845","350.34335","267.26985","333.34065","11.3712712121212","11.6712712121212","402"
"","Cer_NDS(d20:0/23:1)+HCO2",0,1,0,0,0,0,0,0,0,0,"11.5306954545455","11.8306954545455","2733","","Cer_NDS(d20:0/23:1)+HCO2",0,11.66083,0,0,0,0,0,0,0,0,"11.5306954545455","11.8306954545455","2733","","Cer_NDS(d20:0/23:1)+HCO2",0,1,0,0,0,0,0,0,0,0,"11.5306954545455","11.8306954545455","2733","","Cer_NDS(d20:0/23:1)+HCO2",0,27088.57,0,0,0,0,0,0,0,0,"11.5306954545455","11.8306954545455","2733","","Cer_NDS(d20:0/23:1)+HCO2",0,662.6468,0,0,0,0,0,0,0,0,"11.5306954545455","11.8306954545455","2733","","Cer_NDS(d20:0/23:1)+HCO2","708.65115","662.64565","630.61945","614.62455","328.32265","392.35345","376.35845","350.34335","267.26985","333.34065","11.5306954545455","11.8306954545455","2733"
"","Cer_NDS(d20:0/23:2)+HCO2",0,0,0,0,0,0,0,0,0,0,"10.4557772727273","10.7557772727273","1755","","Cer_NDS(d20:0/23:2)+HCO2",0,0,0,0,0,0,0,0,0,0,"10.4557772727273","10.7557772727273","1755","","Cer_NDS(d20:0/23:2)+HCO2",0,0,0,0,0,0,0,0,0,0,"10.4557772727273","10.7557772727273","1755","","Cer_NDS(d20:0/23:2)+HCO2",0,0,0,0,0,0,0,0,0,0,"10.4557772727273","10.7557772727273","1755","","Cer_NDS(d20:0/23:2)+HCO2",0,0,0,0,0,0,0,0,0,0,"10.4557772727273","10.7557772727273","1755","","Cer_NDS(d20:0/23:2)+HCO2","706.63545","660.63005","628.60385","612.60885","328.32265","390.33775","374.34285","348.32775","267.26985","331.32505","10.4557772727273","10.7557772727273","1755"
"","Cer_NDS(d20:0/24:0)+HCO2",0,0,0,0,0,0,0,0,0,0,"12.1783683333333","12.4783683333333","3694","","Cer_NDS(d20:0/24:0)+HCO2",0,0,0,0,0,0,0,0,0,0,"12.1783683333333","12.4783683333333","3694","","Cer_NDS(d20:0/24:0)+HCO2",0,0,0,0,0,0,0,0,0,0,"12.1783683333333","12.4783683333333","3694","","Cer_NDS(d20:0/24:0)+HCO2",0,0,0,0,0,0,0,0,0,0,"12.1783683333333","12.4783683333333","3694","","Cer_NDS(d20:0/24:0)+HCO2",0,0,0,0,0,0,0,0,0,0,"12.1783683333333","12.4783683333333","3694","","Cer_NDS(d20:0/24:0)+HCO2","724.68245","678.67705","646.65075","630.65585","328.32265","408.38475","392.38985","366.37465","267.26985","349.37195","12.1783683333333","12.4783683333333","3694"
