ether-TG,[M+NH4],NL R2COOH,NL R3COOH,RCO_2,RCO_3,RCO2+74.0368,RCO3+74.0368,RCO2+74-H2O,RCO3+74-H2O
plasmanyl-TG(O-16:0_21:0_22:0)+NH4,964.96315,621.61795,607.60235,309.31524,323.33084,383.3520364,397.3676364,365.3414714,379.3570714
plasmanyl-TG(O-16:0_21:0_22:1)+NH4,962.94755,619.60235,607.60235,309.31524,321.31524,383.3520364,395.3520364,365.3414714,377.3414714
plasmanyl-TG(O-16:0_21:0_22:2)+NH4,960.93185,617.58665,607.60235,309.31524,319.29954,383.3520364,393.3363364,365.3414714,375.3257714
plasmanyl-TG(O-16:0_21:0_22:3)+NH4,958.91625,615.57105,607.60235,309.31524,317.28394,383.3520364,391.3207364,365.3414714,373.3101714
plasmanyl-TG(O-16:0_21:0_22:4)+NH4,956.90055,613.55535,607.60235,309.31524,315.26824,383.3520364,389.3050364,365.3414714,371.2944714
plasmanyl-TG(O-16:0_21:0_22:5)+NH4,954.88495,611.53975,607.60235,309.31524,313.25264,383.3520364,387.2894364,365.3414714,369.2788714
plasmanyl-TG(O-16:0_21:0_22:6)+NH4,952.86925,609.52405,607.60235,309.31524,311.23694,383.3520364,385.2737364,365.3414714,367.2631714
plasmanyl-TG(O-16:0_21:0_23:0)+NH4,978.97885,635.63365,607.60235,309.31524,337.34654,383.3520364,411.3833364,365.3414714,393.3727714
plasmanyl-TG(O-16:0_21:0_24:0)+NH4,992.99445,649.64925,607.60235,309.31524,351.36214,383.3520364,425.3989364,365.3414714,407.3883714
plasmanyl-TG(O-16:0_21:0_24:1)+NH4,990.97885,647.63365,607.60235,309.31524,349.34654,383.3520364,423.3833364,365.3414714,405.3727714
plasmanyl-TG(O-16:0_21:0_25:0)+NH4,1007.01015,663.66495,607.60235,309.31524,365.37784,383.3520364,439.4146364,365.3414714,421.4040714
plasmanyl-TG(O-16:0_21:0_26:0)+NH4,1021.02575,677.68055,607.60235,309.31524,379.39344,383.3520364,453.4302364,365.3414714,435.4196714
plasmanyl-TG(O-16:0_22:0_22:0)+NH4,978.97875,621.61795,621.61795,323.33084,323.33084,397.3676364,397.3676364,379.3570714,379.3570714
plasmanyl-TG(O-16:0_22:0_22:1)+NH4,976.96315,619.60235,621.61795,323.33084,321.31524,397.3676364,395.3520364,379.3570714,377.3414714
plasmanyl-TG(O-16:0_22:0_22:2)+NH4,974.94745,617.58665,621.61795,323.33084,319.29954,397.3676364,393.3363364,379.3570714,375.3257714
plasmanyl-TG(O-16:0_22:0_22:3)+NH4,972.93185,615.57105,621.61795,323.33084,317.28394,397.3676364,391.3207364,379.3570714,373.3101714
plasmanyl-TG(O-16:0_22:0_22:4)+NH4,970.91615,613.55535,621.61795,323.33084,315.26824,397.3676364,389.3050364,379.3570714,371.2944714
plasmanyl-TG(O-16:0_22:0_22:5)+NH4,968.90055,611.53975,621.61795,323.33084,313.25264,397.3676364,387.2894364,379.3570714,369.2788714
plasmanyl-TG(O-16:0_22:0_22:6)+NH4,966.88485,609.52405,621.61795,323.33084,311.23694,397.3676364,385.2737364,379.3570714,367.2631714
plasmanyl-TG(O-16:0_22:0_23:0)+NH4,992.99445,635.63365,621.61795,323.33084,337.34654,397.3676364,411.3833364,379.3570714,393.3727714
plasmanyl-TG(O-16:0_22:0_24:0)+NH4,1007.01005,649.64925,621.61795,323.33084,351.36214,397.3676364,425.3989364,379.3570714,407.3883714
plasmanyl-TG(O-16:0_22:0_24:1)+NH4,1004.99445,647.63365,621.61795,323.33084,349.34654,397.3676364,423.3833364,379.3570714,405.3727714
plasmanyl-TG(O-16:0_22:0_25:0)+NH4,1021.02575,663.66495,621.61795,323.33084,365.37784,397.3676364,439.4146364,379.3570714,421.4040714
plasmanyl-TG(O-16:0_22:0_26:0)+NH4,1035.04135,677.68055,621.61795,323.33084,379.39344,397.3676364,453.4302364,379.3570714,435.4196714
plasmanyl-TG(O-16:0_22:1_22:1)+NH4,974.94755,619.60235,619.60235,321.31524,321.31524,395.3520364,395.3520364,377.3414714,377.3414714
plasmanyl-TG(O-16:0_22:1_22:2)+NH4,972.93185,617.58665,619.60235,321.31524,319.29954,395.3520364,393.3363364,377.3414714,375.3257714
plasmanyl-TG(O-16:0_22:1_22:3)+NH4,970.91625,615.57105,619.60235,321.31524,317.28394,395.3520364,391.3207364,377.3414714,373.3101714
plasmanyl-TG(O-16:0_22:1_22:4)+NH4,968.90055,613.55535,619.60235,321.31524,315.26824,395.3520364,389.3050364,377.3414714,371.2944714
plasmanyl-TG(O-16:0_22:1_22:5)+NH4,966.88495,611.53975,619.60235,321.31524,313.25264,395.3520364,387.2894364,377.3414714,369.2788714
plasmanyl-TG(O-16:0_22:1_22:6)+NH4,964.86925,609.52405,619.60235,321.31524,311.23694,395.3520364,385.2737364,377.3414714,367.2631714
plasmanyl-TG(O-16:0_22:1_23:0)+NH4,990.97885,635.63365,619.60235,321.31524,337.34654,395.3520364,411.3833364,377.3414714,393.3727714
plasmanyl-TG(O-16:0_22:1_24:0)+NH4,1004.99445,649.64925,619.60235,321.31524,351.36214,395.3520364,425.3989364,377.3414714,407.3883714
plasmanyl-TG(O-16:0_22:1_24:1)+NH4,1002.97885,647.63365,619.60235,321.31524,349.34654,395.3520364,423.3833364,377.3414714,405.3727714
plasmanyl-TG(O-16:0_22:1_25:0)+NH4,1019.01015,663.66495,619.60235,321.31524,365.37784,395.3520364,439.4146364,377.3414714,421.4040714
plasmanyl-TG(O-16:0_22:1_26:0)+NH4,1033.02575,677.68055,619.60235,321.31524,379.39344,395.3520364,453.4302364,377.3414714,435.4196714
plasmanyl-TG(O-16:0_22:2_22:2)+NH4,970.91615,617.58665,617.58665,319.29954,319.29954,393.3363364,393.3363364,375.3257714,375.3257714
plasmanyl-TG(O-16:0_22:2_22:3)+NH4,968.90055,615.57105,617.58665,319.29954,317.28394,393.3363364,391.3207364,375.3257714,373.3101714
plasmanyl-TG(O-16:0_22:2_22:4)+NH4,966.88485,613.55535,617.58665,319.29954,315.26824,393.3363364,389.3050364,375.3257714,371.2944714
plasmanyl-TG(O-16:0_22:2_22:5)+NH4,964.86925,611.53975,617.58665,319.29954,313.25264,393.3363364,387.2894364,375.3257714,369.2788714
plasmanyl-TG(O-16:0_22:2_22:6)+NH4,962.85355,609.52405,617.58665,319.29954,311.23694,393.3363364,385.2737364,375.3257714,367.2631714
plasmanyl-TG(O-16:0_22:2_23:0)+NH4,988.96315,635.63365,617.58665,319.29954,337.34654,393.3363364,411.3833364,375.3257714,393.3727714
plasmanyl-TG(O-16:0_22:2_24:0)+NH4,1002.97875,649.64925,617.58665,319.29954,351.36214,393.3363364,425.3989364,375.3257714,407.3883714
plasmanyl-TG(O-16:0_22:2_24:1)+NH4,1000.96315,647.63365,617.58665,319.29954,349.34654,393.3363364,423.3833364,375.3257714,405.3727714
plasmanyl-TG(O-16:0_22:2_25:0)+NH4,1016.99445,663.66495,617.58665,319.29954,365.37784,393.3363364,439.4146364,375.3257714,421.4040714
plasmanyl-TG(O-16:0_22:2_26:0)+NH4,1031.01005,677.68055,617.58665,319.29954,379.39344,393.3363364,453.4302364,375.3257714,435.4196714
plasmanyl-TG(O-16:0_22:3_22:3)+NH4,966.88495,615.57105,615.57105,317.28394,317.28394,391.3207364,391.3207364,373.3101714,373.3101714
plasmanyl-TG(O-16:0_22:3_22:4)+NH4,964.86925,613.55535,615.57105,317.28394,315.26824,391.3207364,389.3050364,373.3101714,371.2944714
plasmanyl-TG(O-16:0_22:3_22:5)+NH4,962.85365,611.53975,615.57105,317.28394,313.25264,391.3207364,387.2894364,373.3101714,369.2788714
plasmanyl-TG(O-16:0_22:3_22:6)+NH4,960.83795,609.52405,615.57105,317.28394,311.23694,391.3207364,385.2737364,373.3101714,367.2631714
plasmanyl-TG(O-16:0_22:3_23:0)+NH4,986.94755,635.63365,615.57105,317.28394,337.34654,391.3207364,411.3833364,373.3101714,393.3727714
plasmanyl-TG(O-16:0_22:3_24:0)+NH4,1000.96315,649.64925,615.57105,317.28394,351.36214,391.3207364,425.3989364,373.3101714,407.3883714
plasmanyl-TG(O-16:0_22:3_24:1)+NH4,998.94755,647.63365,615.57105,317.28394,349.34654,391.3207364,423.3833364,373.3101714,405.3727714
plasmanyl-TG(O-16:0_22:3_25:0)+NH4,1014.97885,663.66495,615.57105,317.28394,365.37784,391.3207364,439.4146364,373.3101714,421.4040714
plasmanyl-TG(O-16:0_22:3_26:0)+NH4,1028.99445,677.68055,615.57105,317.28394,379.39344,391.3207364,453.4302364,373.3101714,435.4196714
plasmanyl-TG(O-16:0_22:4_22:4)+NH4,962.85355,613.55535,613.55535,315.26824,315.26824,389.3050364,389.3050364,371.2944714,371.2944714
plasmanyl-TG(O-16:0_22:4_22:5)+NH4,960.83795,611.53975,613.55535,315.26824,313.25264,389.3050364,387.2894364,371.2944714,369.2788714
plasmanyl-TG(O-16:0_22:4_22:6)+NH4,958.82225,609.52405,613.55535,315.26824,311.23694,389.3050364,385.2737364,371.2944714,367.2631714
plasmanyl-TG(O-16:0_22:4_23:0)+NH4,984.93185,635.63365,613.55535,315.26824,337.34654,389.3050364,411.3833364,371.2944714,393.3727714
plasmanyl-TG(O-16:0_22:4_24:0)+NH4,998.94745,649.64925,613.55535,315.26824,351.36214,389.3050364,425.3989364,371.2944714,407.3883714
plasmanyl-TG(O-16:0_22:4_24:1)+NH4,996.93185,647.63365,613.55535,315.26824,349.34654,389.3050364,423.3833364,371.2944714,405.3727714
plasmanyl-TG(O-16:0_22:4_25:0)+NH4,1012.96315,663.66495,613.55535,315.26824,365.37784,389.3050364,439.4146364,371.2944714,421.4040714
plasmanyl-TG(O-16:0_22:4_26:0)+NH4,1026.97875,677.68055,613.55535,315.26824,379.39344,389.3050364,453.4302364,371.2944714,435.4196714
plasmanyl-TG(O-16:0_22:5_22:5)+NH4,958.82235,611.53975,611.53975,313.25264,313.25264,387.2894364,387.2894364,369.2788714,369.2788714
plasmanyl-TG(O-16:0_22:5_22:6)+NH4,956.80665,609.52405,611.53975,313.25264,311.23694,387.2894364,385.2737364,369.2788714,367.2631714
plasmanyl-TG(O-16:0_22:5_23:0)+NH4,982.91625,635.63365,611.53975,313.25264,337.34654,387.2894364,411.3833364,369.2788714,393.3727714
plasmanyl-TG(O-16:0_22:5_24:0)+NH4,996.93185,649.64925,611.53975,313.25264,351.36214,387.2894364,425.3989364,369.2788714,407.3883714
plasmanyl-TG(O-16:0_22:5_24:1)+NH4,994.91625,647.63365,611.53975,313.25264,349.34654,387.2894364,423.3833364,369.2788714,405.3727714
plasmanyl-TG(O-16:0_22:5_25:0)+NH4,1010.94755,663.66495,611.53975,313.25264,365.37784,387.2894364,439.4146364,369.2788714,421.4040714
plasmanyl-TG(O-16:0_22:5_26:0)+NH4,1024.96315,677.68055,611.53975,313.25264,379.39344,387.2894364,453.4302364,369.2788714,435.4196714
plasmanyl-TG(O-16:0_22:6_22:6)+NH4,954.79095,609.52405,609.52405,311.23694,311.23694,385.2737364,385.2737364,367.2631714,367.2631714
plasmanyl-TG(O-16:0_22:6_23:0)+NH4,980.90055,635.63365,609.52405,311.23694,337.34654,385.2737364,411.3833364,367.2631714,393.3727714
plasmanyl-TG(O-16:0_22:6_24:0)+NH4,994.91615,649.64925,609.52405,311.23694,351.36214,385.2737364,425.3989364,367.2631714,407.3883714
plasmanyl-TG(O-16:0_22:6_24:1)+NH4,992.90055,647.63365,609.52405,311.23694,349.34654,385.2737364,423.3833364,367.2631714,405.3727714
plasmanyl-TG(O-16:0_22:6_25:0)+NH4,1008.93185,663.66495,609.52405,311.23694,365.37784,385.2737364,439.4146364,367.2631714,421.4040714
plasmanyl-TG(O-16:0_22:6_26:0)+NH4,1022.94745,677.68055,609.52405,311.23694,379.39344,385.2737364,453.4302364,367.2631714,435.4196714
plasmanyl-TG(O-16:0_23:0_23:0)+NH4,1007.01015,635.63365,635.63365,337.34654,337.34654,411.3833364,411.3833364,393.3727714,393.3727714
plasmanyl-TG(O-16:0_23:0_24:0)+NH4,1021.02575,649.64925,635.63365,337.34654,351.36214,411.3833364,425.3989364,393.3727714,407.3883714
plasmanyl-TG(O-16:0_23:0_24:1)+NH4,1019.01015,647.63365,635.63365,337.34654,349.34654,411.3833364,423.3833364,393.3727714,405.3727714
plasmanyl-TG(O-16:0_23:0_25:0)+NH4,1035.04145,663.66495,635.63365,337.34654,365.37784,411.3833364,439.4146364,393.3727714,421.4040714
plasmanyl-TG(O-16:0_23:0_26:0)+NH4,1049.05705,677.68055,635.63365,337.34654,379.39344,411.3833364,453.4302364,393.3727714,435.4196714
plasmanyl-TG(O-16:0_24:0_24:0)+NH4,1035.04135,649.64925,649.64925,351.36214,351.36214,425.3989364,425.3989364,407.3883714,407.3883714
plasmanyl-TG(O-16:0_24:0_24:1)+NH4,1033.02575,647.63365,649.64925,351.36214,349.34654,425.3989364,423.3833364,407.3883714,405.3727714
plasmanyl-TG(O-16:0_24:0_25:0)+NH4,1049.05705,663.66495,649.64925,351.36214,365.37784,425.3989364,439.4146364,407.3883714,421.4040714
plasmanyl-TG(O-16:0_24:0_26:0)+NH4,1063.07265,677.68055,649.64925,351.36214,379.39344,425.3989364,453.4302364,407.3883714,435.4196714
plasmanyl-TG(O-16:0_24:1_24:1)+NH4,1031.01015,647.63365,647.63365,349.34654,349.34654,423.3833364,423.3833364,405.3727714,405.3727714
plasmanyl-TG(O-16:0_24:1_25:0)+NH4,1047.04145,663.66495,647.63365,349.34654,365.37784,423.3833364,439.4146364,405.3727714,421.4040714
plasmanyl-TG(O-16:0_24:1_26:0)+NH4,1061.05705,677.68055,647.63365,349.34654,379.39344,423.3833364,453.4302364,405.3727714,435.4196714
plasmanyl-TG(O-16:0_25:0_25:0)+NH4,1063.07275,663.66495,663.66495,365.37784,365.37784,439.4146364,439.4146364,421.4040714,421.4040714
plasmanyl-TG(O-16:0_25:0_26:0)+NH4,1077.08835,677.68055,663.66495,365.37784,379.39344,439.4146364,453.4302364,421.4040714,435.4196714
plasmanyl-TG(O-16:0_26:0_26:0)+NH4,1091.10395,677.68055,677.68055,379.39344,379.39344,453.4302364,453.4302364,435.4196714,435.4196714
plasmanyl-TG(O-16:1_8:0_8:0)+NH4,584.52495,423.38325,423.38325,127.11174,127.11174,201.1485364,201.1485364,183.1379714,183.1379714
plasmanyl-TG(O-16:1_8:0_10:0)+NH4,612.55625,451.41455,423.38325,127.11174,155.14304,201.1485364,229.1798364,183.1379714,211.1692714
plasmanyl-TG(O-16:1_8:0_12:0)+NH4,640.58755,479.44585,423.38325,127.11174,183.17434,201.1485364,257.2111364,183.1379714,239.2005714
plasmanyl-TG(O-16:1_8:0_13:0)+NH4,654.60325,493.46155,423.38325,127.11174,197.19004,201.1485364,271.2268364,183.1379714,253.2162714
plasmanyl-TG(O-16:1_8:0_14:0)+NH4,668.61885,507.47715,423.38325,127.11174,211.20564,201.1485364,285.2424364,183.1379714,267.2318714
plasmanyl-TG(O-16:1_8:0_14:1)+NH4,666.60325,505.46155,423.38325,127.11174,209.19004,201.1485364,283.2268364,183.1379714,265.2162714
plasmanyl-TG(O-16:1_8:0_15:0)+NH4,682.63455,521.49285,423.38325,127.11174,225.22134,201.1485364,299.2581364,183.1379714,281.2475714
plasmanyl-TG(O-16:1_8:0_15:1)+NH4,680.61885,519.47715,423.38325,127.11174,223.20564,201.1485364,297.2424364,183.1379714,279.2318714
plasmanyl-TG(O-16:1_8:0_16:0)+NH4,696.65015,535.50845,423.38325,127.11174,239.23694,201.1485364,313.2737364,183.1379714,295.2631714
plasmanyl-TG(O-16:1_8:0_16:1)+NH4,694.63455,533.49285,423.38325,127.11174,237.22134,201.1485364,311.2581364,183.1379714,293.2475714
plasmanyl-TG(O-16:1_8:0_17:0)+NH4,710.66585,549.52415,423.38325,127.11174,253.25264,201.1485364,327.2894364,183.1379714,309.2788714
plasmanyl-TG(O-16:1_8:0_17:1)+NH4,708.65015,547.50845,423.38325,127.11174,251.23694,201.1485364,325.2737364,183.1379714,307.2631714
plasmanyl-TG(O-16:1_8:0_17:2)+NH4,706.63455,545.49285,423.38325,127.11174,249.22134,201.1485364,323.2581364,183.1379714,305.2475714
plasmanyl-TG(O-16:1_8:0_18:0)+NH4,724.68145,563.53975,423.38325,127.11174,267.26824,201.1485364,341.3050364,183.1379714,323.2944714
plasmanyl-TG(O-16:1_8:0_18:1)+NH4,722.66585,561.52415,423.38325,127.11174,265.25264,201.1485364,339.2894364,183.1379714,321.2788714
plasmanyl-TG(O-16:1_8:0_18:2)+NH4,720.65015,559.50845,423.38325,127.11174,263.23694,201.1485364,337.2737364,183.1379714,319.2631714
plasmanyl-TG(O-16:1_8:0_18:3)+NH4,718.63455,557.49285,423.38325,127.11174,261.22134,201.1485364,335.2581364,183.1379714,317.2475714
plasmanyl-TG(O-16:1_8:0_18:4)+NH4,716.61885,555.47715,423.38325,127.11174,259.20564,201.1485364,333.2424364,183.1379714,315.2318714
plasmanyl-TG(O-16:1_8:0_19:0)+NH4,738.69715,577.55545,423.38325,127.11174,281.28394,201.1485364,355.3207364,183.1379714,337.3101714
plasmanyl-TG(O-16:1_8:0_20:0)+NH4,752.71275,591.57105,423.38325,127.11174,295.29954,201.1485364,369.3363364,183.1379714,351.3257714
plasmanyl-TG(O-16:1_8:0_20:1)+NH4,750.69715,589.55545,423.38325,127.11174,293.28394,201.1485364,367.3207364,183.1379714,349.3101714
plasmanyl-TG(O-16:1_8:0_20:2)+NH4,748.68145,587.53975,423.38325,127.11174,291.26824,201.1485364,365.3050364,183.1379714,347.2944714
plasmanyl-TG(O-16:1_8:0_20:3)+NH4,746.66585,585.52415,423.38325,127.11174,289.25264,201.1485364,363.2894364,183.1379714,345.2788714
plasmanyl-TG(O-16:1_8:0_20:4)+NH4,744.65015,583.50845,423.38325,127.11174,287.23694,201.1485364,361.2737364,183.1379714,343.2631714
plasmanyl-TG(O-16:1_8:0_20:5)+NH4,742.63455,581.49285,423.38325,127.11174,285.22134,201.1485364,359.2581364,183.1379714,341.2475714
plasmanyl-TG(O-16:1_8:0_21:0)+NH4,766.72845,605.58675,423.38325,127.11174,309.31524,201.1485364,383.3520364,183.1379714,365.3414714
plasmanyl-TG(O-16:1_8:0_22:0)+NH4,780.74405,619.60235,423.38325,127.11174,323.33084,201.1485364,397.3676364,183.1379714,379.3570714
plasmanyl-TG(O-16:1_8:0_22:1)+NH4,778.72845,617.58675,423.38325,127.11174,321.31524,201.1485364,395.3520364,183.1379714,377.3414714
plasmanyl-TG(O-16:1_8:0_22:2)+NH4,776.71275,615.57105,423.38325,127.11174,319.29954,201.1485364,393.3363364,183.1379714,375.3257714
plasmanyl-TG(O-16:1_8:0_22:3)+NH4,774.69715,613.55545,423.38325,127.11174,317.28394,201.1485364,391.3207364,183.1379714,373.3101714
plasmanyl-TG(O-16:1_8:0_22:4)+NH4,772.68145,611.53975,423.38325,127.11174,315.26824,201.1485364,389.3050364,183.1379714,371.2944714
plasmanyl-TG(O-16:1_8:0_22:5)+NH4,770.66585,609.52415,423.38325,127.11174,313.25264,201.1485364,387.2894364,183.1379714,369.2788714
plasmanyl-TG(O-16:1_8:0_22:6)+NH4,768.65015,607.50845,423.38325,127.11174,311.23694,201.1485364,385.2737364,183.1379714,367.2631714
plasmanyl-TG(O-16:1_8:0_23:0)+NH4,794.75975,633.61805,423.38325,127.11174,337.34654,201.1485364,411.3833364,183.1379714,393.3727714
plasmanyl-TG(O-16:1_8:0_24:0)+NH4,808.77535,647.63365,423.38325,127.11174,351.36214,201.1485364,425.3989364,183.1379714,407.3883714
plasmanyl-TG(O-16:1_8:0_24:1)+NH4,806.75975,645.61805,423.38325,127.11174,349.34654,201.1485364,423.3833364,183.1379714,405.3727714
plasmanyl-TG(O-16:1_8:0_25:0)+NH4,822.79105,661.64935,423.38325,127.11174,365.37784,201.1485364,439.4146364,183.1379714,421.4040714
plasmanyl-TG(O-16:1_8:0_26:0)+NH4,836.80665,675.66495,423.38325,127.11174,379.39344,201.1485364,453.4302364,183.1379714,435.4196714
plasmanyl-TG(O-16:1_10:0_10:0)+NH4,640.58755,451.41455,451.41455,155.14304,155.14304,229.1798364,229.1798364,211.1692714,211.1692714
plasmanyl-TG(O-16:1_10:0_12:0)+NH4,668.61885,479.44585,451.41455,155.14304,183.17434,229.1798364,257.2111364,211.1692714,239.2005714
plasmanyl-TG(O-16:1_10:0_13:0)+NH4,682.63455,493.46155,451.41455,155.14304,197.19004,229.1798364,271.2268364,211.1692714,253.2162714
plasmanyl-TG(O-16:1_10:0_14:0)+NH4,696.65015,507.47715,451.41455,155.14304,211.20564,229.1798364,285.2424364,211.1692714,267.2318714
plasmanyl-TG(O-16:1_10:0_14:1)+NH4,694.63455,505.46155,451.41455,155.14304,209.19004,229.1798364,283.2268364,211.1692714,265.2162714
plasmanyl-TG(O-16:1_10:0_15:0)+NH4,710.66585,521.49285,451.41455,155.14304,225.22134,229.1798364,299.2581364,211.1692714,281.2475714
plasmanyl-TG(O-16:1_10:0_15:1)+NH4,708.65015,519.47715,451.41455,155.14304,223.20564,229.1798364,297.2424364,211.1692714,279.2318714
plasmanyl-TG(O-16:1_10:0_16:0)+NH4,724.68145,535.50845,451.41455,155.14304,239.23694,229.1798364,313.2737364,211.1692714,295.2631714
plasmanyl-TG(O-16:1_10:0_16:1)+NH4,722.66585,533.49285,451.41455,155.14304,237.22134,229.1798364,311.2581364,211.1692714,293.2475714
plasmanyl-TG(O-16:1_10:0_17:0)+NH4,738.69715,549.52415,451.41455,155.14304,253.25264,229.1798364,327.2894364,211.1692714,309.2788714
plasmanyl-TG(O-16:1_10:0_17:1)+NH4,736.68145,547.50845,451.41455,155.14304,251.23694,229.1798364,325.2737364,211.1692714,307.2631714
plasmanyl-TG(O-16:1_10:0_17:2)+NH4,734.66585,545.49285,451.41455,155.14304,249.22134,229.1798364,323.2581364,211.1692714,305.2475714
plasmanyl-TG(O-16:1_10:0_18:0)+NH4,752.71275,563.53975,451.41455,155.14304,267.26824,229.1798364,341.3050364,211.1692714,323.2944714
plasmanyl-TG(O-16:1_10:0_18:1)+NH4,750.69715,561.52415,451.41455,155.14304,265.25264,229.1798364,339.2894364,211.1692714,321.2788714
plasmanyl-TG(O-16:1_10:0_18:2)+NH4,748.68145,559.50845,451.41455,155.14304,263.23694,229.1798364,337.2737364,211.1692714,319.2631714
plasmanyl-TG(O-16:1_10:0_18:3)+NH4,746.66585,557.49285,451.41455,155.14304,261.22134,229.1798364,335.2581364,211.1692714,317.2475714
plasmanyl-TG(O-16:1_10:0_18:4)+NH4,744.65015,555.47715,451.41455,155.14304,259.20564,229.1798364,333.2424364,211.1692714,315.2318714
plasmanyl-TG(O-16:1_10:0_19:0)+NH4,766.72845,577.55545,451.41455,155.14304,281.28394,229.1798364,355.3207364,211.1692714,337.3101714
plasmanyl-TG(O-16:1_10:0_20:0)+NH4,780.74405,591.57105,451.41455,155.14304,295.29954,229.1798364,369.3363364,211.1692714,351.3257714
plasmanyl-TG(O-16:1_10:0_20:1)+NH4,778.72845,589.55545,451.41455,155.14304,293.28394,229.1798364,367.3207364,211.1692714,349.3101714
plasmanyl-TG(O-16:1_10:0_20:2)+NH4,776.71275,587.53975,451.41455,155.14304,291.26824,229.1798364,365.3050364,211.1692714,347.2944714
plasmanyl-TG(O-16:1_10:0_20:3)+NH4,774.69715,585.52415,451.41455,155.14304,289.25264,229.1798364,363.2894364,211.1692714,345.2788714
plasmanyl-TG(O-16:1_10:0_20:4)+NH4,772.68145,583.50845,451.41455,155.14304,287.23694,229.1798364,361.2737364,211.1692714,343.2631714
plasmanyl-TG(O-16:1_10:0_20:5)+NH4,770.66585,581.49285,451.41455,155.14304,285.22134,229.1798364,359.2581364,211.1692714,341.2475714
plasmanyl-TG(O-16:1_10:0_21:0)+NH4,794.75975,605.58675,451.41455,155.14304,309.31524,229.1798364,383.3520364,211.1692714,365.3414714
plasmanyl-TG(O-16:1_10:0_22:0)+NH4,808.77535,619.60235,451.41455,155.14304,323.33084,229.1798364,397.3676364,211.1692714,379.3570714
plasmanyl-TG(O-16:1_10:0_22:1)+NH4,806.75975,617.58675,451.41455,155.14304,321.31524,229.1798364,395.3520364,211.1692714,377.3414714
plasmanyl-TG(O-16:1_10:0_22:2)+NH4,804.74405,615.57105,451.41455,155.14304,319.29954,229.1798364,393.3363364,211.1692714,375.3257714
plasmanyl-TG(O-16:1_10:0_22:3)+NH4,802.72845,613.55545,451.41455,155.14304,317.28394,229.1798364,391.3207364,211.1692714,373.3101714
plasmanyl-TG(O-16:1_10:0_22:4)+NH4,800.71275,611.53975,451.41455,155.14304,315.26824,229.1798364,389.3050364,211.1692714,371.2944714
plasmanyl-TG(O-16:1_10:0_22:5)+NH4,798.69715,609.52415,451.41455,155.14304,313.25264,229.1798364,387.2894364,211.1692714,369.2788714
plasmanyl-TG(O-16:1_10:0_22:6)+NH4,796.68145,607.50845,451.41455,155.14304,311.23694,229.1798364,385.2737364,211.1692714,367.2631714
plasmanyl-TG(O-16:1_10:0_23:0)+NH4,822.79105,633.61805,451.41455,155.14304,337.34654,229.1798364,411.3833364,211.1692714,393.3727714
